855429_reviewed	Cytoplasm. Golgi apparatus membrane; Peripheral membrane protein; Cytoplasmic side. Cytoplasmic vesicle, COPI-coated vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Endosome. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it
851824_reviewed	Cytoplasm
854734_reviewed	Cytoplasm
852235_reviewed	Mitochondrion inner membrane
856321_reviewed	Mitochondrion inner membrane
851733_reviewed	Cytoplasm
852399_reviewed	Nucleus
850399_reviewed	Nucleus
853062_reviewed	Cytoplasm. Nucleus, nucleolus
855102_reviewed	Nucleus
856305_reviewed	Cytoplasm
855426_reviewed	Nucleus
854059_reviewed	Nucleus
852383_reviewed	Nucleus
853718_reviewed	Nucleus, nucleolus. Cytoplasm
853450_reviewed	Nucleus, nucleolus
854928_reviewed	Nucleus, nucleolus. Cytoplasm
855281_reviewed	Nucleus
851518_reviewed	Nucleus
853227_reviewed	Nucleus
855605_reviewed	Cytoplasm, P-body
854016_reviewed	Cytoplasm, P-body
854883_reviewed	Mitochondrion
856700_reviewed	Cytoplasm, P-body
853667_reviewed	Nucleus
852611_reviewed	Cytoplasm
851699_reviewed	Nucleus
852580_reviewed	Nucleus
851240_reviewed	Nucleus, nucleolus. Nucleus. Cytoplasm. Note=Shuttles between the nucleus and the cytoplasm and is re-imported by the KAP123 karyopherin
855356_reviewed	Cytoplasm
852004_reviewed	Cytoplasm. Nucleus, nuclear pore complex
852233_reviewed	Cytoplasm
850396_reviewed	Bud neck
851949_reviewed	Cell membrane
853114_reviewed	Cytoplasm. Nucleus
856019_reviewed	Cytoplasm
856594_reviewed	Cytoplasm
851100_reviewed	Cytoplasm
856002_reviewed	Cytoplasm. Nucleus
852549_reviewed	Cytoplasm. Nucleus, nucleolus
850883_reviewed	Nucleus, nucleolus
856553_reviewed	Nucleus, nucleolus
855649_reviewed	Nucleus, nucleolus
856815_reviewed	Nucleus, nucleolus
855591_reviewed	Nucleus, nucleolus
853714_reviewed	Nucleus. Cytoplasm. Note=Shuttles between the nucleus and the cytoplasm
853458_reviewed	Nucleus, nucleolus
851407_reviewed	Nucleus, nucleolus
850649_reviewed	Nucleus, nucleolus
851499_reviewed	Cytoplasm. Nucleus, nucleolus
852972_reviewed	Nucleus, nucleolus
854221_reviewed	Cytoplasm. Nucleus, nucleolus. Endoplasmic reticulum
856095_reviewed	Cytoplasm
856267_reviewed	Nucleus, nucleolus
850520_reviewed	Nucleus
850504_reviewed	Cytoplasm, cytoskeleton
856134_reviewed	Nucleus
851264_reviewed	Endoplasmic reticulum membrane
852675_reviewed	Endoplasmic reticulum membrane
851226_reviewed	Endoplasmic reticulum membrane
854997_reviewed	Endoplasmic reticulum membrane; Single-pass type I membrane protein. Golgi apparatus membrane; Single-pass type I membrane protein. Note=Recycles between endoplasmic reticulum and Golgi
855005_reviewed	Nucleus
852398_reviewed	Cytoplasmic vesicle, secretory vesicle. Bud. Bud neck. Note=Cell periphery, bud and bud neck. The polarization of EXO84 requires actin cables
854742_reviewed	Cytoplasm
856168_reviewed	Cytoplasm. Cell membrane; Peripheral membrane protein. Note=75% cytoplasmic. 25% associated with the cell membrane
853555_reviewed	Nucleus
850749_reviewed	Cytoplasm
850522_reviewed	Cytoplasm
852506_reviewed	Vacuole membrane
850502_reviewed	Cell membrane
853896_reviewed	Cytoplasm, cytosol
853463_reviewed	Cytoplasm, cytosol
856876_reviewed	Cytoplasm
850505_reviewed	Endoplasmic reticulum membrane
856753_reviewed	Golgi apparatus membrane
853884_reviewed	Cell membrane
856859_reviewed	Golgi apparatus
853072_reviewed	Vacuole membrane
852614_reviewed	Nucleus
854540_reviewed	Nucleus
856106_reviewed	Cytoplasm. Nucleus
856654_reviewed	Cytoplasm. Nucleus. Note=The nuclear location requires the presence of HAT2
850638_reviewed	Nucleus
855710_reviewed	Nucleus
856309_reviewed	Nucleus
851889_reviewed	Nucleus
851394_reviewed	Cytoplasm, P-body
852575_reviewed	Cytoplasm
854284_reviewed	Cytoplasm
854086_reviewed	Nucleus
852404_reviewed	Nucleus. Chromosome, centromere, kinetochore. Note=Associated with kinetochores
851916_reviewed	Nucleus
852296_reviewed	Cytoplasm
850567_reviewed	Nucleus
852744_reviewed	Nucleus
854143_reviewed	Cytoplasm
854480_reviewed	Nucleus
853997_reviewed	Cytoplasm
854681_reviewed	Mitochondrion
851726_reviewed	Mitochondrion
850527_reviewed	Mitochondrion matrix
856758_reviewed	Cytoplasm
856575_reviewed	Cytoplasm
855143_reviewed	Cytoplasm
856864_reviewed	Nucleus, nucleolus
851388_reviewed	Cytoplasm
853934_reviewed	Nucleus, nucleolus
855640_reviewed	Cell membrane; Peripheral membrane protein; Cytoplasmic side. Endosome membrane; Peripheral membrane protein; Cytoplasmic side. Cytoplasm, cytoskeleton, actin patch. Note=Cytoplasmic and cortical actin patches
855478_reviewed	Cell membrane
850580_reviewed	Cytoplasm
851634_reviewed	Cytoplasm. Endoplasmic reticulum. Membrane
855342_reviewed	Cytoplasm. Endoplasmic reticulum membrane; Multi-pass membrane protein
853318_reviewed	Nucleus
851607_reviewed	Cytoplasm
856848_reviewed	Nucleus
851209_reviewed	Cytoplasm. Bud. Note=The localization to the bud requires interaction with KEL1, as well as the presence of septins, CDC42, CLA4 and RAS2
851005_reviewed	Nucleus
856163_reviewed	Cytoplasm
856657_reviewed	Cytoplasm
852439_reviewed	Nucleus, nucleolus
850860_reviewed	Mitochondrion matrix
856419_reviewed	Mitochondrion matrix
851503_reviewed	Nucleus
850879_reviewed	Nucleus. Cytoplasm
851561_reviewed	Nucleus
850540_reviewed	Nucleus. Chromosome. Note=Associates with chromatin. Before prophase it is scattered along chromosome arms. At anaphase, the MCD1 subunit of the cohesin complex is cleaved, leading to the dissociation of the complex from chromosomes, allowing chromosome separation
853371_reviewed	Nucleus. Chromosome. Note=Associates with chromatin. Before prophase it is scattered along chromosome arms. At anaphase, the MCD1 subunit of the cohesin complex is cleaved, leading to the dissociation of the complex from chromosomes, allowing chromosome separation
852673_reviewed	Nucleus
850980_reviewed	Nucleus. Note=Mobilized from the cytoplasm to the nucleus as mitosis is completed. Remains in the nucleus until the initiation of the next round of replication
851223_reviewed	Mitochondrion outer membrane
851559_reviewed	Nucleus
854106_reviewed	Nucleus
856183_reviewed	Nucleus
852492_reviewed	Nucleus
856297_reviewed	Nucleus
852860_reviewed	Nucleus
856065_reviewed	Nucleus
856455_reviewed	Nucleus
850442_reviewed	Nucleus
852053_reviewed	Nucleus
855203_reviewed	Nucleus
855642_reviewed	Nucleus
856384_reviewed	Mitochondrion
851948_reviewed	Mitochondrion
852975_reviewed	Mitochondrion
852188_reviewed	Mitochondrion
851937_reviewed	Mitochondrion
852553_reviewed	Mitochondrion
852443_reviewed	Mitochondrion
855585_reviewed	Mitochondrion
854329_reviewed	Mitochondrion
851611_reviewed	Mitochondrion
853701_reviewed	Mitochondrion
852748_reviewed	Mitochondrion
854715_reviewed	Mitochondrion
853565_reviewed	Mitochondrion
853578_reviewed	Mitochondrion
855190_reviewed	Mitochondrion
855226_reviewed	Mitochondrion
855410_reviewed	Mitochondrion
855436_reviewed	Mitochondrion
852419_reviewed	Mitochondrion
852242_reviewed	Mitochondrion
854983_reviewed	Mitochondrion
853135_reviewed	Mitochondrion
855231_reviewed	Mitochondrion
852967_reviewed	Mitochondrion
852816_reviewed	Mitochondrion
855985_reviewed	Mitochondrion
851755_reviewed	Mitochondrion
853053_reviewed	Mitochondrion
854380_reviewed	Mitochondrion
854063_reviewed	Nucleus
851671_reviewed	Nucleus
853609_reviewed	Mitochondrion matrix, mitochondrion nucleoid
851266_reviewed	Nucleus
855228_reviewed	Nucleus, nucleolus
851399_reviewed	Cytoplasm
852348_reviewed	Cytoplasm
852847_reviewed	Cytoplasm
851204_reviewed	Bud
853728_reviewed	Cytoplasm
852427_reviewed	Endoplasmic reticulum membrane
852119_reviewed	Cytoplasm
852610_reviewed	Cytoplasm
850334_reviewed	Bud neck
853503_reviewed	Mitochondrion matrix
855646_reviewed	Bud neck
854084_reviewed	Bud neck
851988_reviewed	Nucleus
851562_reviewed	Nucleus
854309_reviewed	Nucleus. Cytoplasm, cytoskeleton
852728_reviewed	Nucleus
850534_reviewed	Nucleus
850577_reviewed	Preautophagosomal structure membrane
850549_reviewed	Nucleus, nucleolus
853409_reviewed	Nucleus, nuclear pore complex. Nucleus membrane; Peripheral membrane protein; Cytoplasmic side. Nucleus membrane; Peripheral membrane protein; Nucleoplasmic side. Note=Symmetric distribution
850552_reviewed	Nucleus, nuclear pore complex
854691_reviewed	Nucleus, nuclear pore complex
855066_reviewed	Nucleus, nuclear pore complex
851263_reviewed	Nucleus, nuclear pore complex
854937_reviewed	Nucleus
852352_reviewed	Nucleus
850656_reviewed	Nucleus
856291_reviewed	Nucleus
855460_reviewed	Nucleus
856518_reviewed	Nucleus
853455_reviewed	Endoplasmic reticulum membrane
854989_reviewed	Endoplasmic reticulum membrane
852862_reviewed	Endoplasmic reticulum membrane
856716_reviewed	Endoplasmic reticulum membrane
852786_reviewed	Cytoplasm
853843_reviewed	Cytoplasm
856222_reviewed	Nucleus
852522_reviewed	Mitochondrion matrix
855653_reviewed	Mitochondrion matrix
850840_reviewed	Vacuole membrane; Peripheral membrane protein; Cytoplasmic side
855271_reviewed	Vacuole membrane
856062_reviewed	Cytoplasm. Vacuole
851112_reviewed	Vacuole
851653_reviewed	Vacuole
851261_reviewed	Golgi apparatus, Golgi stack. Note=Associated with the late-Golgi membranes
855245_reviewed	Cytoplasm
853155_reviewed	Cytoplasm
852245_reviewed	Nucleus
855621_reviewed	Nucleus
851647_reviewed	Cytoplasm
852234_reviewed	Nucleus
855520_reviewed	Nucleus
853023_reviewed	Nucleus
855224_reviewed	Cytoplasm. Mitochondrion
855836_reviewed	Cytoplasm
850611_reviewed	Cytoplasm
856830_reviewed	Cytoplasm. Nucleus
850441_reviewed	Mitochondrion intermembrane space
852983_reviewed	Nucleus
854485_reviewed	Nucleus
855497_reviewed	Cytoplasm
853010_reviewed	Nucleus
854042_reviewed	Nucleus
854351_reviewed	Nucleus
852224_reviewed	Cytoplasm
851643_reviewed	Cytoplasm
855716_reviewed	Cytoplasm
